"id","lat","lng","artdtsch","artbot","gattungdeutsch","strname","pflanzjahr","standalter","bezirk","standortnr","wassermenge","wassersumme","anzahlg"
"1","51.3523246327","12.3767155431","Kaiser-Linde","Tilia x vulgaris 'Pallida'","Tilia","Eutritzscher Straße",2020,4,"Zentrum-Nord","2260",300,"1200","4"
"10","51.3976909673","12.4631477197","Apfel 'Carola'","Malus domestica 'Carola'","Malus","Merkwitzer Landstraße",2020,4,"Plaußig-Portitz","14710",300,"1200","4"
"100","51.4022652177","12.4679853693","Haus-Apfel  'Ontario'","Malus domestica 'Ontario'","Malus","Merkwitzer Landstraße",2020,4,"Plaußig-Portitz","14888",300,"1200","4"
"100012","51.3147119142","12.4043465384","Spitz-Ahorn","Acer platanoides","Acer","Wilhelm-Külz-Park",2018,6,"Probstheida","G47823",300,"1200","4"
"100864","51.3374927316","12.3902916048","Japanischer Schnurbaum","Sophora japonica","Sophora","Alter Johannisfriedhof",2015,9,"Zentrum-Südost","G21125",300,"900","3"
"100865","51.3373430858","12.3905625863","Feld-Ahorn","Acer campestre","Acer","Alter Johannisfriedhof",2020,4,"Zentrum-Südost","G21129",300,"900","3"
"100866","51.3373401332","12.3907367826","Eingriffliger Weißdorn","Crataegus monogyna","Crataegus","Alter Johannisfriedhof",2015,9,"Zentrum-Südost","G21131",300,"900","3"
"100910","51.3283520307","12.3958713499","Gemeine Esche","Fraxinus excelsior","Fraxinus","Friedenspark (Neuer Johannisfriedhof)",2015,9,"Zentrum-Südost","G3453",300,"900","3"
"101","51.4023289524","12.4680712849","Haus-Apfel  'Ontario'","Malus domestica 'Ontario'","Malus","Merkwitzer Landstraße",2020,4,"Plaußig-Portitz","14889",300,"1200","4"
"10110","51.3588856374","12.3604779024","Vogel-Kirsche","Prunus avium","Prunus","Weinlig-/Marbachstraße",2018,6,"Gohlis-Süd","G34839",300,"1200","4"
"10111","51.3590845511","12.3607997458","Kornelkirsche","Cornus mas","Cornus","Weinlig-/Marbachstraße",2018,6,"Gohlis-Süd","G34865",300,"1500","5"
"10112","51.3590545857","12.3607511892","Blumen-Esche","Fraxinus ornus","Fraxinus","Weinlig-/Marbachstraße",2018,6,"Gohlis-Süd","G34868",300,"1500","5"
"101277","51.3292805175","12.3496909838","Holländische Linde","Tilia x vulgaris","Tilia","Clara-Zetkin-Park (mit Scheibenholz)",2020,4,"Schleußig","37826",300,"1200","4"
"101307","51.3452036775","12.3544143113","Robinie","Robinia pseudoacacia","Robinia","Max-Planck-/Friedrich-Ebert-Straße",2019,5,"Zentrum-Nordwest","N78246",300,"600","2"
"101308","51.3451930328","12.3540818779","Robinie","Robinia pseudoacacia","Robinia","Max-Planck-/Friedrich-Ebert-Straße",2019,5,"Zentrum-Nordwest","N78251",300,"600","2"
"101310","51.335926574","12.3741381112","Ulme","Ulmus species","Ulmus","Promenadenring, Martin-Luther-Ring/Neues Rathaus (Haupteingang)",2015,9,"Zentrum","G4430",300,"1200","4"
"101338","51.3424335671","12.3645805","Kornelkirsche","Cornus mas","Cornus","Quartiersplatz Thomasiusstraße (Elstermühlgraben TBA 3.1)",2019,5,"Zentrum-West","G35445",300,"900","3"
"10147","51.3717239132","12.3418753153","Hainbuche","Carpinus betulus","Carpinus","WG Möckern-Yorck-/Slevogtstraße",2018,6,"Möckern","G48174",300,"1200","4"
"10148","51.3533757222","12.4555019796","Baumhasel","Corylus colurna","Corylus","WG Paunsdorf-Haselstraße",2015,9,"Paunsdorf","G29422",300,"900","3"
"10149","51.3297849388","12.3513931386","Holländische Linde","Tilia x vulgaris","Tilia","Clara-Zetkin-Park (mit Scheibenholz)",2020,4,"Schleußig","37860",300,"1200","4"
"10155","51.3100298492","12.377610883","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Wiedebachplatz",2018,6,"Connewitz","G27855",300,"1200","4"
"10156","51.3099231268","12.378307074","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Wiedebachplatz",2021,3,"Connewitz","G27863",300,"1200","4"
"10157","51.3100977145","12.3781831768","Spitz-Ahorn","Acer platanoides","Acer","Wiedebachplatz",2021,3,"Connewitz","G27874",300,"1200","4"
"10177","51.3146750517","12.4062377302","Bienenbaum","Tetradium daniellii","Tetradium","Wilhelm-Külz-Park",2020,4,"Probstheida","G870",300,"1200","4"
"10184","51.3143068954","12.4030077325",NULL,"unbekannt","unbekannt","Wilhelm-Külz-Park",2021,3,"Probstheida","G1617",300,"1200","4"
"10189","51.313680596","12.4072856636","Zerr-Eiche","Quercus cerris","Quercus","Wilhelm-Külz-Park",2021,3,"Probstheida","G2169",300,"1200","4"
"10190","51.3140832055","12.4073726011","Hainbuche","Carpinus betulus","Carpinus","Wilhelm-Külz-Park",2021,3,"Probstheida","G2174",300,"1200","4"
"10191","51.3141676424","12.4077332282","Spitz-Ahorn","Acer platanoides","Acer","Wilhelm-Külz-Park",2021,3,"Probstheida","G2178",300,"1200","4"
"101969","51.3588826583","12.2913553351","Sumpfzypresse","Taxodium distichum","Taxodium","Bielastraße (Bielagarten)",2020,4,"Böhlitz-Ehrenberg","G47723",300,"1200","4"
"10198","51.3136736399","12.4086488601","Silber-Ahorn 'Laciniatum Wieri'","Acer saccharinum 'Laciniatum Wieri'","Acer","Wilhelm-Külz-Park",2021,3,"Probstheida","G2240",300,"1200","4"
"101985","51.3250912249","12.3224417485","Silber-Linde","Tilia tomentosa","Tilia","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42131",300,"1200","4"
"101986","51.3249145339","12.3223964906","Silber-Linde","Tilia tomentosa","Tilia","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42135",300,"1200","4"
"101987","51.3244690588","12.3222787568","Silber-Linde","Tilia tomentosa","Tilia","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42143",300,"1200","4"
"101991","51.3242047153","12.3222077451","Silber-Linde","Tilia tomentosa","Tilia","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42150",300,"1200","4"
"101992","51.3241167317","12.3221871773","Silber-Linde","Tilia tomentosa","Tilia","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42151",300,"1200","4"
"102","51.4023941404","12.4681703491","Haus-Pflaume 'Hauszwetschge Wolff'","Prunus domestica 'Hauszwetschge Wolff'","Prunus","Merkwitzer Landstraße",2020,4,"Plaußig-Portitz","14890",300,"1200","4"
"10201","51.3146239117","12.4054845707","Feld-Ahorn","Acer campestre","Acer","Wilhelm-Külz-Park",2020,4,"Probstheida","G4052",300,"1200","4"
"102042","51.3219631475","12.3209715639","Haus-Apfel 'Topaz'","Malus domestica 'Topaz'","Malus","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42201",300,"1700","9"
"102043","51.322003016","12.3209451246","Haus-Apfel 'Topaz'","Malus domestica 'Topaz'","Malus","Gleis-Grün-Zug Bahnhof Plagwitz",2020,4,"Plagwitz","G42202",300,"1700","9"
"102044","51.3222317019","12.3209632281","Haus-Apfel 'Jacob Lebel'","Malus domestica 'Jacob Lebel'","Malus","Gleis-Grün-Zug Bahnhof Plagwitz",2020,4,"Plagwitz","G42205",300,"1750","9"
"102045","51.3226704038","12.3210954064","Haus-Apfel 'Rote Sternrenette'","Malus domestica 'Rote Sternrenette'","Malus","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42212",300,"1750","9"
"102046","51.3227301242","12.3210953699","Haus-Apfel 'Rote Sternrenette'","Malus domestica 'Rote Sternrenette'","Malus","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42213",300,"1750","9"
"102047","51.3227902345","12.3211241631","Haus-Apfel 'Cox Orange'","Malus domestica 'Cox Orange'","Malus","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42214",300,"1750","9"
"102048","51.3228529533","12.3211411772","Haus-Apfel 'Cox Orange'","Malus domestica 'Cox Orange'","Malus","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42215",300,"1750","9"
"102049","51.3229173378","12.321172018","Haus-Apfel  'Roter Eiserapfel'","Malus domestica 'Roter Eiserapfel'","Malus","Gleis-Grün-Zug Bahnhof Plagwitz",2016,8,"Plagwitz","G42216",300,"1750","9"
"102050","51.326615413","12.3228249381","Zucker - Ahorn","Acer saccharum","Acer","Gleis-Grün-Zug Bahnhof Plagwitz",2019,5,"Plagwitz","G53265",300,"1200","4"
"102059","51.3265160192","12.3229739982","Robinie","Robinia pseudoacacia","Robinia","Gleis-Grün-Zug Bahnhof Plagwitz",2019,5,"Plagwitz","G53267",300,"1200","4"
"102060","51.3265273688","12.3229668769","Robinie","Robinia pseudoacacia","Robinia","Gleis-Grün-Zug Bahnhof Plagwitz",2019,5,"Plagwitz","G53268",300,"1200","4"
"102061","51.3265512744","12.3229463911","Robinie","Robinia pseudoacacia","Robinia","Gleis-Grün-Zug Bahnhof Plagwitz",2019,5,"Plagwitz","G53269",300,"1200","4"
"102062","51.3265769935","12.322934413","Robinie","Robinia pseudoacacia","Robinia","Gleis-Grün-Zug Bahnhof Plagwitz",2019,5,"Plagwitz","G53270",300,"1200","4"
"102063","51.3265877127","12.3229823104","Robinie","Robinia pseudoacacia","Robinia","Gleis-Grün-Zug Bahnhof Plagwitz",2019,5,"Plagwitz","G53271",300,"1200","4"
"102064","51.3266311682","12.3231834846","Eiche","Quercus species","Quercus","Gleis-Grün-Zug Bahnhof Plagwitz",2019,5,"Plagwitz","G53272",300,"1200","4"
"102065","51.3266247464","12.3232173073","Stiel-Eiche","Quercus robur","Quercus","Gleis-Grün-Zug Bahnhof Plagwitz",2019,5,"Plagwitz","G53273",300,"1200","4"
"102066","51.3266031195","12.3231683227","Ahorn","Acer species","Acer","Gleis-Grün-Zug Bahnhof Plagwitz",2019,5,"Plagwitz","G53274",300,"1200","4"
"102067","51.3265641669","12.3231207782","Ahorn","Acer species","Acer","Gleis-Grün-Zug Bahnhof Plagwitz",2019,5,"Plagwitz","G53275",300,"1200","4"
"102068","51.326385086","12.3229906709","Birke","Betula species","Betula","Gleis-Grün-Zug Bahnhof Plagwitz",2019,5,"Plagwitz","G53282",300,"1200","4"
"102069","51.3263688407","12.3229842961","Eiche","Quercus species","Quercus","Gleis-Grün-Zug Bahnhof Plagwitz",2019,5,"Plagwitz","G53283",300,"1200","4"
"102070","51.3262040164","12.3229584413","Eiche","Quercus species","Quercus","Gleis-Grün-Zug Bahnhof Plagwitz",2019,5,"Plagwitz","G53289",300,"1200","4"
"102071","51.3262416306","12.3229395974","Eiche","Quercus species","Quercus","Gleis-Grün-Zug Bahnhof Plagwitz",2019,5,"Plagwitz","G53290",300,"1200","4"
"102077","51.3553569623","12.2869700601","Zier-Apfel 'Evereste'","Malus 'Evereste'","Malus","Goetheplatz",2020,4,"Böhlitz-Ehrenberg","G39869",300,"600","2"
"102086","51.3554884865","12.286195589","Zier-Apfel 'Dark Rosaleen'","Malus 'Dark Rosaleen'","Malus","Goetheplatz",2020,4,"Böhlitz-Ehrenberg","G39886",300,"600","2"
"102087","51.3551931435","12.2863692788","Weißrindige Himalaya-Birke","Betula utilis 'Doorenbos'","Betula","Goetheplatz",2020,4,"Böhlitz-Ehrenberg","G39890",300,"600","2"
"10209","51.3153368881","12.4037210981","Holländische Linde","Tilia x vulgaris","Tilia","Wilhelm-Külz-Park",2019,5,"Probstheida","G4180",300,"1200","4"
"102091","51.3330355442","12.3367047211","Esche","Fraxinus species","Fraxinus","Karl-Heine-Platz",2019,5,"Lindenau","G53328",300,"1200","4"
"10211","51.3156231338","12.4032492552","Feld-Ahorn","Acer campestre","Acer","Wilhelm-Külz-Park",2020,4,"Probstheida","G4182",300,"1200","4"
"102137","51.3283060843","12.3103135238","Linde","Tilia species","Tilia","Saarländer Straße/Am Kanal bis Luisenbrücke Lützner Straße",2020,4,"Neulindenau","80354",300,"1200","4"
"10215","51.315775568","12.4046151364","Silber-Weide","Salix alba","Salix","Wilhelm-Külz-Park",2018,6,"Probstheida","G4391",300,"1200","4"
"102151","51.3444512619","12.3186216618","Kultur-Birne 'Gute Luise'","Pyrus communis 'Gute Luise'","Pyrus","Spielplatz zwischen Georg-Schwarz-Straße und Pufendorfstraße (B-Plan 69.3 ""Rosenmüllerstraße"")",2017,7,"Leutzsch","G43660",300,"1200","4"
"10217","51.3155398406","12.4033056277","Chinesische Eberesche","Sorbus serotina","Sorbus","Wilhelm-Külz-Park",2021,3,"Probstheida","G4868",300,"1200","4"
"102183","51.3573670797","12.3011202481","Chinesische Wildbirne 'Chanticleer'","Pyrus calleryana 'Chanticleer'","Pyrus","Spielplatz zwischen Zum Leutzscher Holz und Zusestraße",2018,6,"Böhlitz-Ehrenberg","G36677",300,"1200","4"
"102184","51.3423511283","12.255394113","Feld-Ahorn","Acer campestre","Acer","Wachberg Rückmarsdorf",2019,5,"Burghausen-Rückmarsdorf","G53415",300,"900","3"
"102185","51.3422606356","12.2560305302","Weißdorn","Crataegus species","Crataegus","Wachberg Rückmarsdorf",2019,5,"Burghausen-Rückmarsdorf","G53439",300,"900","3"
"102186","51.3424267241","12.2563129896","Robinie","Robinia pseudoacacia","Robinia","Wachberg Rückmarsdorf",2015,9,"Burghausen-Rückmarsdorf","G53474",300,"900","3"
"102187","51.3424496807","12.2562985497","Robinie","Robinia pseudoacacia","Robinia","Wachberg Rückmarsdorf",2015,9,"Burghausen-Rückmarsdorf","G53475",300,"900","3"
"102188","51.3424820577","12.2561449655","Feld-Ahorn","Acer campestre","Acer","Wachberg Rückmarsdorf",2019,5,"Burghausen-Rückmarsdorf","G53478",300,"900","3"
"102189","51.3425781841","12.2561094947","Weißdorn","Crataegus species","Crataegus","Wachberg Rückmarsdorf",2019,5,"Burghausen-Rückmarsdorf","G53482",300,"900","3"
"10223","51.3124751115","12.4046918317","Silber-Ahorn","Acer saccharinum","Acer","Wilhelm-Külz-Park",2021,3,"Probstheida","G8720",300,"1200","4"
"10224","51.3155438864","12.4080449838","Silber-Ahorn","Acer saccharinum","Acer","Wilhelm-Külz-Park",2019,5,"Probstheida","G8725",300,"1200","4"
"10225","51.3170844884","12.4086590803","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","Wilhelm-Külz-Park",2021,3,"Probstheida","G10505",300,"1200","4"
"10226","51.3170257422","12.4086299559","Rotdorn","Crataegus laevigata 'Paul's Scarlet'","Crataegus","Wilhelm-Külz-Park",2021,3,"Probstheida","G10525",300,"1200","4"
"10227","51.3170567073","12.4086148624","Feld-Ahorn","Acer campestre","Acer","Wilhelm-Külz-Park",2021,3,"Probstheida","G10526",300,"1200","4"
"10228","51.3169974768","12.408571987","Eingriffliger Weißdorn","Crataegus monogyna","Crataegus","Wilhelm-Külz-Park",2021,3,"Probstheida","G10528",300,"1200","4"
"10229","51.3161733351","12.4075232396","Rotbuche","Fagus sylvatica","Fagus","Wilhelm-Külz-Park",2021,3,"Probstheida","G10576",300,"1200","4"
"10230","51.316582831","12.4090300942","Rotbuche","Fagus sylvatica","Fagus","Wilhelm-Külz-Park",2021,3,"Probstheida","G10665",300,"1200","4"
"10231","51.316433128","12.4091094326","Rotdorn","Crataegus laevigata 'Paul's Scarlet'","Crataegus","Wilhelm-Külz-Park",2021,3,"Probstheida","G10669",300,"1200","4"
"10232","51.3158801556","12.4097749613","Zerr-Eiche","Quercus cerris","Quercus","Wilhelm-Külz-Park",2021,3,"Probstheida","G10690",300,"1200","4"
"10233","51.3158959045","12.4099013764","Feld-Ahorn","Acer campestre","Acer","Wilhelm-Külz-Park",2021,3,"Probstheida","G10700",300,"1200","4"
"10235","51.3156751236","12.4101015408","Hainbuche","Carpinus betulus","Carpinus","Wilhelm-Külz-Park",2019,5,"Probstheida","G10705",300,"1200","4"
"10236","51.3162954737","12.4089164049","Rotbuche","Fagus sylvatica","Fagus","Wilhelm-Külz-Park",2021,3,"Probstheida","G10772",300,"1200","4"
"10237","51.3156819781","12.4084811037","Sand-Birke","Betula pendula","Betula","Wilhelm-Külz-Park",2021,3,"Probstheida","G10804",300,"1200","4"
"10238","51.3182124261","12.4064759194","Ulme 'New Horizon'","Ulmus 'New Horizon'","Ulmus","Wilhelm-Külz-Park",2021,3,"Probstheida","G10879",300,"1200","4"
"10239","51.317704172","12.4057030998","Zerr-Eiche","Quercus cerris","Quercus","Wilhelm-Külz-Park",2021,3,"Probstheida","G10910",300,"1200","4"
"10240","51.3176298652","12.4058403425","Gemeine Esche","Fraxinus excelsior","Fraxinus","Wilhelm-Külz-Park",2021,3,"Probstheida","G10928",300,"1200","4"
"10241","51.3172485784","12.4054129168","Ulme 'New Horizon'","Ulmus 'New Horizon'","Ulmus","Wilhelm-Külz-Park",2021,3,"Probstheida","G10952",300,"1200","4"
"10242","51.3175028165","12.4061423145","Feld-Ahorn","Acer campestre","Acer","Wilhelm-Külz-Park",2021,3,"Probstheida","G11001",300,"1200","4"
"10243","51.3174614796","12.4058354936","Hainbuche","Carpinus betulus","Carpinus","Wilhelm-Külz-Park",2021,3,"Probstheida","G11007",300,"1200","4"
"10244","51.3166159515","12.4059612905","Winter-Linde","Tilia cordata","Tilia","Wilhelm-Külz-Park",2017,7,"Probstheida","G11064",300,"1200","4"
"10245","51.3171729725","12.4060109455","Spitz-Ahorn","Acer platanoides","Acer","Wilhelm-Külz-Park",2021,3,"Probstheida","G11094",300,"1200","4"
"10246","51.317396455","12.4059816841","Ulme 'New Horizon'","Ulmus 'New Horizon'","Ulmus","Wilhelm-Külz-Park",2021,3,"Probstheida","G11098",300,"1200","4"
"10247","51.3174353988","12.4061399475","Feld-Ahorn","Acer campestre","Acer","Wilhelm-Külz-Park",2021,3,"Probstheida","G11100",300,"1200","4"
"10248","51.3166120366","12.4041660418","Japanischer Schnurbaum","Sophora japonica","Sophora","Wilhelm-Külz-Park",2018,6,"Probstheida","G11128",300,"1200","4"
"10249","51.3165459272","12.4044497878","Holländische Linde","Tilia x vulgaris","Tilia","Wilhelm-Külz-Park",2018,6,"Probstheida","G11129",300,"1200","4"
"10250","51.3162457187","12.4038379717","Spitz-Ahorn","Acer platanoides","Acer","Wilhelm-Külz-Park",2021,3,"Probstheida","G11153",300,"1200","4"
"10251","51.3159612012","12.4035687222","Silber-Linde","Tilia tomentosa","Tilia","Wilhelm-Külz-Park",2020,4,"Probstheida","G11174",300,"1200","4"
"10252","51.3165326247","12.4045677969","Schwarznuss","Juglans nigra","Juglans","Wilhelm-Külz-Park",2021,3,"Probstheida","G11193",300,"1200","4"
"10253","51.3154551222","12.4046237574","Zerr-Eiche","Quercus cerris","Quercus","Wilhelm-Külz-Park",2021,3,"Probstheida","G11233",300,"1200","4"
"10254","51.3155898446","12.403666338","Feld-Ahorn","Acer campestre","Acer","Wilhelm-Külz-Park",2021,3,"Probstheida","G11255",300,"1200","4"
"10255","51.3153851592","12.403084922","Holländische Linde","Tilia x vulgaris","Tilia","Wilhelm-Külz-Park",2021,3,"Probstheida","G11267",300,"1200","4"
"10256","51.3153483665","12.4031681893","Holländische Linde","Tilia x vulgaris","Tilia","Wilhelm-Külz-Park",2021,3,"Probstheida","G11268",300,"1200","4"
"10257","51.3158416715","12.4035484921","Blut-Buche","Fagus sylvatica purpurea","Fagus","Wilhelm-Külz-Park",2021,3,"Probstheida","G11280",300,"1200","4"
"10258","51.3152140755","12.4042949325","Holländische Linde","Tilia x vulgaris","Tilia","Wilhelm-Külz-Park",2019,5,"Probstheida","G11298",300,"1200","4"
"10260","51.3152846123","12.4029174759","Holländische Linde","Tilia x vulgaris","Tilia","Wilhelm-Külz-Park",2021,3,"Probstheida","G11352",300,"1200","4"
"10261","51.3152033235","12.4061630004","Kanadische Pappel","Populus x canadensis","Populus","Wilhelm-Külz-Park",2020,4,"Probstheida","G11491",300,"1200","4"
"10262","51.3146331646","12.4038900099","Holländische Linde","Tilia x vulgaris","Tilia","Wilhelm-Külz-Park",2019,5,"Probstheida","G11590",300,"1200","4"
"10263","51.3146876415","12.4041118239","Holländische Linde","Tilia x vulgaris","Tilia","Wilhelm-Külz-Park",2021,3,"Probstheida","G11592",300,"1200","4"
"10264","51.3147379673","12.4044709316","Silber-Linde","Tilia tomentosa","Tilia","Wilhelm-Külz-Park",2018,6,"Probstheida","G11598",300,"1200","4"
"10265","51.3146370215","12.404485673","Tatarischer Steppen-Ahorn","Acer tataricum","Acer","Wilhelm-Külz-Park",2018,6,"Probstheida","G11600",300,"1200","4"
"10266","51.3147089561","12.4045659991","Silber-Ahorn 'Laciniatum Wieri'","Acer saccharinum 'Laciniatum Wieri'","Acer","Wilhelm-Külz-Park",2018,6,"Probstheida","G11602",300,"1200","4"
"10267","51.3152093577","12.4063094792","Säulen-Eiche","Quercus robur 'Fastigiata'","Quercus","Wilhelm-Külz-Park",2020,4,"Probstheida","G11627",300,"1200","4"
"10268","51.3147294054","12.4063730135","Rosskastanie","Aesculus hippocastanum","Aesculus","Wilhelm-Külz-Park",2021,3,"Probstheida","G11636",300,"1200","4"
"10269","51.314256295","12.4061365002","Pyramiden-Pappel","Populus nigra 'Italica'","Populus","Wilhelm-Külz-Park",2021,3,"Probstheida","G11648",300,"1200","4"
"10270","51.3142736504","12.4032686561","Silber-Ahorn 'Laciniatum Wieri'","Acer saccharinum 'Laciniatum Wieri'","Acer","Wilhelm-Külz-Park",2021,3,"Probstheida","G11716",300,"1200","4"
"10272","51.3147150691","12.4080766489","Hainbuche","Carpinus betulus","Carpinus","Wilhelm-Külz-Park",2019,5,"Probstheida","G11785",300,"1200","4"
"10273","51.3146789603","12.4079610012","Rotbuche","Fagus sylvatica","Fagus","Wilhelm-Külz-Park",2018,6,"Probstheida","G11787",300,"1200","4"
"10274","51.3136230541","12.4060363242","Ulme 'New Horizon'","Ulmus 'New Horizon'","Ulmus","Wilhelm-Külz-Park",2021,3,"Probstheida","G11831",300,"1200","4"
"10275","51.3131729495","12.4057503014","Ulme 'New Horizon'","Ulmus 'New Horizon'","Ulmus","Wilhelm-Külz-Park",2021,3,"Probstheida","G11879",300,"1200","4"
"10276","51.3131947636","12.4057403161","Ulme 'New Horizon'","Ulmus 'New Horizon'","Ulmus","Wilhelm-Külz-Park",2021,3,"Probstheida","G11880",300,"1200","4"
"10277","51.3133679075","12.4058015837","Weidenblättrige Birne","Pyrus salicifolia","Pyrus","Wilhelm-Külz-Park",2021,3,"Probstheida","G11889",300,"1200","4"
"10279","51.3125803559","12.4067050778","Stiel-Eiche","Quercus robur","Quercus","Wilhelm-Külz-Park",2021,3,"Probstheida","G11974",300,"1200","4"
"10280","51.3124814731","12.4047840364","Feld-Ahorn","Acer campestre","Acer","Wilhelm-Külz-Park",2021,3,"Probstheida","G12134",300,"1200","4"
"10282","51.3127369601","12.4052084689","Feld-Ahorn","Acer campestre","Acer","Wilhelm-Külz-Park",2021,3,"Probstheida","G12189",300,"1200","4"
"10283","51.3165952161","12.4040889154","Hainbuche","Carpinus betulus","Carpinus","Wilhelm-Külz-Park",2015,9,"Probstheida","G33275",300,"1200","4"
"10284","51.315857394","12.4032233914","Stiel-Eiche","Quercus robur","Quercus","Wilhelm-Külz-Park",2015,9,"Probstheida","G33276",300,"1200","4"
"10285","51.3146409562","12.4044157017","Tatarischer Steppen-Ahorn","Acer tataricum","Acer","Wilhelm-Külz-Park",2018,6,"Probstheida","G45864",300,"1200","4"
"10286","51.3146245522","12.404373573","Tatarischer Steppen-Ahorn","Acer tataricum","Acer","Wilhelm-Külz-Park",2018,6,"Probstheida","G45865",300,"1200","4"
"10287","51.31550062","12.4043555343","Robinie","Robinia pseudoacacia","Robinia","Wilhelm-Külz-Park",2021,3,"Probstheida","G54711",300,"1200","4"
"10288","51.3173510769","12.4061702535","Spitz-Ahorn","Acer platanoides","Acer","Wilhelm-Külz-Park",2021,3,"Probstheida","G54712",300,"1200","4"
"10289","51.3161391129","12.4075293318","Pflaumenblättriger Weißdorn 'Splendens'","Crataegus persimilis 'Splendens'","Crataegus","Wilhelm-Külz-Park",2021,3,"Probstheida","G54713",300,"1200","4"
"10290","51.3161190271","12.4074874083","Rotdorn","Crataegus laevigata 'Paul's Scarlet'","Crataegus","Wilhelm-Külz-Park",2021,3,"Probstheida","G54714",300,"1200","4"
"10299","51.3439455169","12.3784697947","Magnolie 'Galaxy'","Magnolia 'Galaxy'","Magnolia","Promenadenring, Willy-Brandt-Platz",2020,4,"Zentrum","G13717",300,"900","3"
"103","51.402613009","12.468501341","Haus-Apfel Rheinischer Bohnapfel","Malus domestica 'Rheinischer Bohnapfel'","Malus","Merkwitzer Landstraße",2020,4,"Plaußig-Portitz","14893",300,"1200","4"
"10321","51.278753595","12.4721110125","Rotbuche","Fagus sylvatica","Fagus","Siedlereck",2015,9,"Liebertwolkwitz","G78119",300,"1200","4"
"10334","51.3298882049","12.3510121917","Hainbuche","Carpinus betulus","Carpinus","Clara-Zetkin-Park (mit Scheibenholz)",2021,3,"Schleußig","G5961",300,"1200","4"
"103349","51.2741326199","12.4758466962","Säulen-Eiche","Quercus robur 'Fastigiata'","Quercus","An der Spitze",2015,9,"Liebertwolkwitz","G33787",300,"900","3"
"103354","51.2772263557","12.4666131127","Stadt-Linde","Tilia cordata 'Greenspire'","Tilia","August-Scheibe-Straße/Carl-Munde-Straße",2019,5,"Liebertwolkwitz","G30160",300,"1200","4"
"10336","51.3289861319","12.349980592","Holländische Linde","Tilia x vulgaris","Tilia","Clara-Zetkin-Park (mit Scheibenholz)",2021,3,"Schleußig","37923",300,"1200","4"
"10338","51.3314346067","12.4468824835","Stiel-Eiche","Quercus robur","Quercus","Schulstraße am Regenrückhaltebecken",2021,3,"Mölkau","79642",300,"1200","4"
"103381","51.2705655811","12.4689689911","Rosskastanie","Aesculus hippocastanum","Aesculus","Wiesengrund",2017,7,"Liebertwolkwitz","G52816",300,"1200","4"
"10339","51.3317637055","12.4469299358","Stiel-Eiche","Quercus robur","Quercus","Schulstraße am Regenrückhaltebecken",2021,3,"Mölkau","79643",300,"1200","4"
"10340","51.3317752836","12.4468394267","Stiel-Eiche","Quercus robur","Quercus","Schulstraße am Regenrückhaltebecken",2021,3,"Mölkau","79644",300,"1200","4"
"10341","51.3317761708","12.446758248","Stiel-Eiche","Quercus robur","Quercus","Schulstraße am Regenrückhaltebecken",2021,3,"Mölkau","79645",300,"1200","4"
"10342","51.3891351227","12.3550813968","Kornelkirsche","Cornus mas","Cornus","Spielplatz Enzianweg (B-Plan E-129 ""Bahnhofstraße-westlich Krankenhaus"")",2021,3,"Wiederitzsch","79703",300,"1200","4"
"10343","51.3153353135","12.4027818938","Holländische Linde","Tilia x vulgaris","Tilia","Wilhelm-Külz-Park",2021,3,"Probstheida","80935",300,"1200","4"
"103516","51.2875866134","12.46182388","Feld-Ahorn","Acer campestre","Acer","Alte Tauchaer Straße",2015,9,"Liebertwolkwitz","G24104",300,"1200","4"
"10369","51.3705552756","12.3213860978","Hainbuche","Carpinus betulus","Carpinus","Auensee",2021,3,"Wahren","82844",300,"1200","4"
"103731","51.3307088089","12.3749781825","Gemeiner Flieder","Syringa vulgaris","Syringa","Gaudigplatz",2016,8,"Zentrum-Süd","G21072",300,"1500","5"
"103732","51.3307815846","12.3749948414","Gemeiner Flieder","Syringa vulgaris","Syringa","Gaudigplatz",2016,8,"Zentrum-Süd","G21074",300,"1500","5"
"103733","51.3305106425","12.374952896","Blasenbaum","Koelreuteria paniculata","Koelreuteria","Gaudigplatz",2017,7,"Zentrum-Süd","G21078",300,"1500","5"
"103735","51.3305450399","12.3750268775","Rotdorn","Crataegus laevigata 'Paul's Scarlet'","Crataegus","Gaudigplatz",2016,8,"Zentrum-Süd","G21079",300,"1500","5"
